Date,Open,High,Low,Adj Close,Volume (BTC),Volume (Currency),Weighted Price,Weekday
12/15/2014,357.3,357.3,346.21,349,8092.841381,2839870.562,350.9114325,
12/16/2014,348.85,349.35,327.34,329.05,18183.37192,6139498.874,337.6435844,
12/17/2014,329.05,335.99,315.23,322,22891.99364,7391844.78,322.9008751,
12/18/2014,321.96,325.61,304.99,312.67,21603.61279,6776835.325,313.6899088,
12/19/2014,312.65,320,307.11,318.33,15995.61891,5011565.29,313.3086201,
12/22/2014,320.88,333.99,319.9,331.56,11812.76643,3877621.719,328.2568688,
12/23/2014,332.52,338.99,327.49,336.92,7679.774009,2563296.101,333.7723347,
12/24/2014,336.9,336.9,320.92,323.06,5884.875998,1936038.28,328.9853993,
12/25/2014,323.03,323.72,316.63,319.86,3888.24815,1242750.871,319.6171704,
12/26/2014,319.85,332,316.64,328.27,6406.264429,2086629.687,325.7170712,
12/29/2014,317.64,320.14,310.26,313.01,6929.626204,2179989.773,314.5898074,
12/30/2014,313.36,316.77,310,311.07,8885.659782,2777323.386,312.5624268,
12/31/2014,311.1,321,310.69,321,6338.20112,2002286.389,315.9076765,
1/1/2015,321,321,312.6,313.81,3087.436554,974509.5782,315.6371188,
1/2/2015,313.82,317.01,311.96,315.42,3468.281375,1092445.681,314.9818491,
1/5/2015,264.55,280,264.07,276.8,9528.271002,2596897.871,272.5466006,
1/6/2015,0,0,0,0,0,0,0,
1/7/2015,0,0,0,0,0,0,0,
1/8/2015,0,0,0,0,0,0,0,
1/9/2015,272.45,305,272.45,293.97,9914.249594,2898085.391,292.3151534,
1/12/2015,266.34,272.43,263.54,267.42,10478.25021,2823903.111,269.5014008,
1/13/2015,267.1,268.15,216,227,60556.16272,14289366.81,235.968829,
1/14/2015,227.01,230.89,152.4,171.41,124188.8851,23576265.19,189.8419909,
1/15/2015,172,233.9,168.5,210.98,83488.41619,17311108.42,207.3474287,
1/16/2015,210.69,223.15,198.04,208.03,34723.34835,7316818.682,210.7175439,
1/19/2015,211.8,220.94,207.7,216.34,13037.39911,2781606.657,213.3559488,
1/20/2015,216.01,216.81,201.98,210.65,14129.24019,2974516.459,210.5220394,
1/21/2015,211.94,228.9,205,227.16,23160.65691,5023355.432,216.891751,
1/22/2015,227.75,239,226.01,234.08,25405.32961,5911624.896,232.6923124,
1/23/2015,234.08,240,225.55,233.64,15268.26849,3544720.281,232.1625588,
1/26/2015,254.67,309.9,254.67,274.8,55829.61359,15755918.68,282.2143603,
1/27/2015,274.76,278.51,243.1,263.98,21159.82628,5464232.278,258.2361597,
1/28/2015,263.97,266.45,225.91,236.07,28092.33473,6890538.541,245.281804,
1/29/2015,236.07,242.18,220,235.79,26012.16941,6035005.431,232.0070016,
1/30/2015,235.12,244.98,225.52,228.98,20614.83694,4831205.304,234.3557369,
2/2/2015,226.93,241.98,221.79,238.47,15612.7949,3578794.012,229.221868,
2/3/2015,238.38,244.39,223.79,227.99,17499.53324,4116764.151,235.2499403,
2/4/2015,227.94,231,220.02,227,14983.46398,3372160.117,225.0587795,
2/5/2015,226.93,229,210.43,216.81,12982.78596,2852443.594,219.7096681,
2/6/2015,216.46,225.86,210.59,223.37,10951.78709,2404228.184,219.5283896,
2/9/2015,223.92,225.99,215,220.9,19473.95665,4275773.106,219.5636554,
2/10/2015,220.91,222,215,220.42,6882.646844,1504640.638,218.613663,
2/11/2015,220.42,223.43,217.99,219.55,10676.29308,2361490.245,221.1900917,
2/12/2015,219.57,223.09,218.01,223,6964.606367,1540080.484,221.1295805,
2/13/2015,223.02,242.35,221.37,237,21412.45902,5014286.354,234.1761097,
2/16/2015,235.61,241.23,229.2,234.7,12394.82941,2925051.288,235.9896367,
2/17/2015,234.69,248.78,232.01,244.7,13121.54113,3166380.863,241.3116594,
2/18/2015,244.6,247,232.01,237.37,12821.91162,3064757.581,239.0250122,
2/19/2015,237.37,245.01,235.59,240.59,8704.339728,2090012.918,240.1115975,
2/20/2015,240.61,249.32,239.41,245.48,9342.689255,2290057.563,245.1175995,
2/23/2015,236.46,241,232.05,239.65,6327.726475,1496364.769,236.4774734,
2/24/2015,239.63,240.97,236.07,239.55,5144.113557,1229421.649,238.9958221,
2/25/2015,239.53,240.98,236,237.97,3810.535041,907834.2313,238.2432445,
2/26/2015,237.99,238.55,234.01,236.84,5492.008014,1298613.313,236.4551015,
2/27/2015,236.83,256.15,236.16,252.78,22012.00337,5507409.534,250.2002858,
3/2/2015,257.95,277,255.61,274.93,18015.25979,4790016.835,265.8866366,
3/3/2015,275.95,284.95,265.89,281,20977.32088,5763892.947,274.7678305,
3/4/2015,281.03,283.88,264.94,270.78,14313.16689,3941761.015,275.3940512,
3/5/2015,270.72,280.5,262.2,273.09,11428.33846,3088968.381,270.2902432,
3/6/2015,273.46,276.46,269,272.68,6853.279915,1868631.263,272.6623289,
3/9/2015,275,289,274.17,287.12,11996.31879,3393640.02,282.8901166,
3/10/2015,287.12,296.8,283.96,290,13129.0609,3822987.803,291.1851679,
3/11/2015,290,296.79,285.83,296.54,6737.503003,1968122.22,292.114485,
3/12/2015,296.29,297.95,289,295.31,7880.673966,2320925.646,294.5085226,
3/13/2015,295.66,295.66,282.99,283.25,9610.549402,2778237.518,289.0820703,
3/16/2015,286.79,294.26,285.78,289.27,6499.918273,1890019.154,290.7758335,
3/17/2015,289.27,292.99,281.9,282.8,6447.419553,1857832.072,288.1512607,
3/18/2015,282.8,284,249.02,256.45,21654.68207,5786009.625,267.1943927,
3/19/2015,256.59,265.95,249,261.81,15017.74172,3882043.193,258.497134,
3/20/2015,261.97,265.27,257,261.96,5678.380042,1481038.511,260.8206037,
3/23/2015,268.28,270.07,259.5,265.94,8658.472904,2302945.493,265.9759427,
3/24/2015,265.98,266.52,241.84,245,19052.72971,4762656.863,249.9724153,
3/25/2015,245.29,250,236.4,246.94,12881.63277,3137193.375,243.5400412,
3/26/2015,246.99,253.75,244.91,249.23,8385.937233,2101550.475,250.6041265,
3/27/2015,249.23,250.52,245.12,247.94,6089.846381,1509888.945,247.9354734,
3/30/2015,242.41,248.86,236.52,247.95,7951.747138,1947589.08,244.9259321,
3/31/2015,247.95,248.59,238.55,244.24,8114.089557,1977179.964,243.6724355,
4/1/2015,243.93,246.83,239.32,246.69,6226.016464,1513600.949,243.1090502,
4/2/2015,246.68,256.96,244.52,253.28,9806.822203,2453663.529,250.1996547,
4/3/2015,253.22,256.67,251.23,254.19,5048.577376,1283171.174,254.164902,
4/6/2015,260.57,262.98,254,255.58,5960.677633,1535495.473,257.6041799,
4/7/2015,255.54,256.62,251.5,253.72,6010.267582,1528033.961,254.2372598,
4/8/2015,253.71,254.96,243.06,244.58,11663.65616,2878711.718,246.8104066,
4/9/2015,244.84,246.3,238.47,243.43,7943.710541,1932557.639,243.2814778,
4/10/2015,243.75,243.94,231,235.99,11549.63066,2728444.288,236.236497,
4/13/2015,236.42,236.9,219.64,223.15,13924.22671,3188473.5,228.987474,
4/14/2015,222.97,224.79,210,215.8,18582.18958,4046514.405,217.7630568,
4/15/2015,215.78,222.88,214.05,222.88,9949.324421,2188510.276,219.9657166,
4/16/2015,222.83,229.67,222.44,227.5,10834.87329,2456157.825,226.6900369,
4/17/2015,227.36,228.29,220,222.6,7928.3954,1772380.477,223.5484467,
4/20/2015,222.54,226.51,221.43,224.3,5966.861239,1338160.678,224.2654261,
4/21/2015,224.3,236,223.91,235.74,9923.67825,2272979.667,229.0460865,
4/22/2015,235.71,238.64,229.1,233.45,10710.50024,2519188.928,235.2074013,
4/23/2015,233.25,236.22,232.01,235.98,8352.857322,1958492.836,234.469806,
4/24/2015,235.61,236,228,230.24,8543.667107,1975149.014,231.1828152,
4/27/2015,219.52,229.93,217.52,227.23,13816.49148,3078036.485,222.7798924,
4/28/2015,227.17,227.56,221.45,225.16,9345.783207,2100833.727,224.7894778,
4/29/2015,225.18,226.99,221.81,225.48,8668.36065,1948799.376,224.8175238,
4/30/2015,225.5,240,224.6,236.2,12490.20236,2913475.41,233.2608653,
5/1/2015,236.47,239.23,230.51,231,6687.123359,1569832.927,234.7545937,
5/4/2015,239.73,242.2,236.07,238.34,7504.688754,1790508.831,238.585355,
5/5/2015,238.22,238.78,229.66,235.12,8621.547319,2014039.53,233.6053443,
5/6/2015,235.18,235.94,227.01,228.49,8623.827212,2008359.396,232.88493,
5/7/2015,228.34,240,227.35,236.87,11062.64912,2580889.826,233.2976305,
5/8/2015,236.92,246.57,235.29,243.2,9486.754968,2289574.772,241.3443564,
5/11/2015,239.13,244.51,237.99,241.3,9690.639486,2333507.175,240.8001224,
5/12/2015,241.3,242,237.54,241.03,8418.715682,2022709.593,240.2634404,
5/13/2015,241.03,244.14,235.06,235.97,9332.466305,2246344.495,240.7021275,
5/14/2015,235.97,239.7,232.22,237.13,7530.500808,1782947.512,236.7634713,
5/15/2015,237.12,239.28,235.12,237.37,4536.928961,1076186.77,237.2059996,
5/18/2015,235.69,236.94,231.44,232.87,7443.21982,1749933.807,235.1044104,
5/19/2015,233.03,234.24,230.86,231.4,5568.276798,1295513.422,232.6596664,
5/20/2015,231.4,234.86,231,234.43,7823.356629,1827504.317,233.5959364,
5/21/2015,234.4,236.52,233.75,235,4609.281227,1084562.78,235.299763,
5/22/2015,235,240.9,232.92,238.99,10451.79948,2474671.244,236.7698737,
5/25/2015,239.69,240.1,233.1,235.59,5625.087057,1329127.794,236.2857286,
5/26/2015,235.72,237.96,234,235.71,8590.075767,2027436.077,236.0207444,
5/27/2015,235.71,237.35,234,235.17,8572.873489,2020077.912,235.6360343,
5/28/2015,235.32,236.8,234.87,236.46,5005.980784,1181332.159,235.9841577,
5/29/2015,236.46,236.52,234,236.03,6165.891413,1451969.308,235.4840868,
6/1/2015,228.91,231.2,220.65,223.51,12184.96254,2745533.834,225.3214833,
6/2/2015,223.5,226.38,221.34,225.18,7744.878616,1732996.269,223.7602879,
6/3/2015,225.17,226.99,222.57,224.27,5815.573161,1308939.394,225.0748736,
6/4/2015,224.8,225.98,222,222.99,4822.40911,1082749.639,224.5246337,
6/5/2015,222.99,225.9,219.03,224.4,8396.712862,1874523.312,223.2448986,
6/8/2015,222.65,229.4,222.31,228.17,8986.866923,2030845.806,225.97929,
6/9/2015,228.05,230.79,226.67,228.7,9129.707887,2092426.028,229.188716,
6/10/2015,228.7,229.75,226.83,227.8,6284.740683,1434862.914,228.3090085,
6/11/2015,227.88,229.57,227.25,229.03,4727.31486,1081972.659,228.8767919,
6/12/2015,229.14,230.7,228.29,229.4,5887.148287,1352496.72,229.7371587,
6/15/2015,232.08,237.09,231.55,235.92,10505.58466,2463163.915,234.4623356,
6/16/2015,236,252.05,234.35,250.09,17954.59381,4361600.094,242.9239079,
6/17/2015,250.02,257.39,243.2,247.76,16951.14131,4243214.101,250.32026,
6/18/2015,247.76,251.58,240,248.4,11145.12981,2746848.959,246.4618185,
6/19/2015,248.45,249.93,242.14,243.7,6783.074993,1670444.753,246.2665907,
6/22/2015,243.6,247.99,242.64,246,5149.763859,1263921.544,245.4329129,
6/23/2015,245.99,247.25,242.14,243.74,4953.903396,1210524.766,244.3577658,
6/24/2015,243.85,243.99,238.2,240.19,6723.313324,1621933.957,241.2402752,
6/25/2015,240.19,242.9,239.18,241.98,5002.931302,1207599.941,241.3784775,
6/26/2015,242.08,243.44,240,242.98,5271.851066,1274423.227,241.7411288,
6/29/2015,248.63,256.94,248.3,256.04,15393.10433,3906641.808,253.79168,
6/30/2015,256.04,268,255,262.5,19902.44384,5222157.274,262.3877407,
7/1/2015,262.58,265.25,253.81,257.62,13395.15344,3453025.861,257.7817325,
7/2/2015,257.62,260.77,253.19,254.54,9826.994781,2515778.507,256.0069037,
7/3/2015,254.49,256.44,252.4,255.92,9153.852565,2331332.003,254.6831497,
7/6/2015,271.39,278.54,267.13,268.51,20027.86147,5473288.274,273.2837094,
7/7/2015,268.53,271.69,264.01,265.51,13755.62998,3670683.413,266.8495314,
7/8/2015,265.67,273.24,263.01,270.63,16042.26829,4305219.361,268.367246,
7/9/2015,270.41,271.98,265.92,268.92,13906.64445,3744064.732,269.2284789,
7/10/2015,268.98,294.71,268.63,285.23,29151.31335,8292731.399,284.4719652,
7/13/2015,310.55,310.73,281,292.68,29775.97907,8680289.613,291.5198722,
7/14/2015,292.54,297.13,286.02,287.55,10361.07958,3016087.553,291.0978078,
7/15/2015,287.49,293.7,284.29,285.67,9798.375076,2842900.807,290.1400268,
7/16/2015,285.67,292.4,274.92,277.89,21103.34159,5937851.73,281.3702136,
7/17/2015,277.74,280.73,272.31,279.43,11477.05542,3175870.233,276.7147248,
7/20/2015,275.08,279.35,274.62,278.96,8818.528635,2446038.233,277.3748699,
7/21/2015,278.95,281.07,276.28,276.76,9000.554914,2511729.885,279.063892,
7/22/2015,276.49,277.97,275,277.68,8318.463057,2300120.883,276.5079158,
7/23/2015,277.5,278.55,275.79,276.61,6439.612933,1784595.612,277.1277762,
7/24/2015,276.61,290.53,275.9,289.01,15854.09656,4513273.28,284.6755262,
7/27/2015,292.85,297.44,286.43,294.29,14650.73287,4276819.043,291.9184371,
7/28/2015,294.03,297,292.19,294.01,8799.043077,2592630.368,294.6491278,
7/29/2015,294.01,294.57,287.27,289.85,10236.16252,2975568.874,290.6918357,
7/30/2015,289.85,290.08,284.53,288.01,8108.621192,2333060.218,287.7258861,
7/31/2015,288.29,289,281.8,284.33,7902.767537,2245587.528,284.1520413,
8/3/2015,282.53,285.8,279.52,280.43,6310.607366,1786928.275,283.1626453,
8/4/2015,280.43,285.88,280.43,285,6206.118344,1760746.602,283.7114126,
8/5/2015,284.91,285.86,280.63,281.13,6549.546264,1850415.936,282.5258211,
8/6/2015,281.13,281.65,276.6,277.48,7123.812523,1985840.192,278.7608721,
8/7/2015,277.48,280.43,274.19,279.63,8664.809049,2403686.812,277.4079381,
8/10/2015,265.05,266.79,261.6,264.33,9697.419764,2562673.475,264.2634368,
8/11/2015,264.11,271.5,264.07,271.15,8394.11575,2235123.972,266.2727127,
8/12/2015,271.15,271.16,265.71,267.73,9520.314581,2552596.775,268.1210535,
8/13/2015,267.53,267.88,262.32,264.48,10710.9742,2839488.045,265.1008202,
8/14/2015,264.74,266.99,262,265.4,8012.603053,2121755.48,264.8022703,
8/17/2015,256.11,259.12,254.63,256.47,8655.189805,2224063.095,256.9629488,
8/18/2015,256.66,256.99,221.11,224.8,16141.82038,3992017.85,247.3090243,
8/19/2015,224,237.66,222.01,226.92,24295.07256,5617682.671,231.2272441,
8/20/2015,226.4,236.66,226.4,235.54,15812.33474,3691074.435,233.4300718,
8/21/2015,235.15,236.66,231.77,233.49,10296.3175,2406953.015,233.7683365,
8/24/2015,228.35,228.99,207.73,209.72,37523.08338,8154700.201,217.3248962,
8/25/2015,209.76,228.04,198.12,222.38,42308.00563,9091324.501,214.8842605,
8/26/2015,222.38,231.09,219.77,225.8,24007.5952,5434957.38,226.3849142,
8/27/2015,225.8,228.89,223.17,225.09,14366.26384,3249912.031,226.2183173,
8/28/2015,225.09,235.93,220.29,231.65,22900.18694,5241943.613,228.903966,
8/31/2015,229.04,232.49,224.39,229.86,15803.51886,3616802.135,228.8605575,
9/1/2015,230.25,231.67,226.17,227.96,23925.18685,5460038.14,228.212978,
9/2/2015,227.97,230.77,226,229.18,21470.76883,4909260.74,228.648577,
9/3/2015,228.95,229.96,226.5,227.28,19739.6291,4494648.758,227.6967179,
9/4/2015,227.24,231.4,226.33,230.52,20870.01619,4786524.881,229.3493611,
9/7/2015,240.28,242.91,238.44,240.19,23152.03156,5567107.965,240.4587239,
9/8/2015,240.07,246.24,239.98,244.21,24023.87906,5854496.857,243.6949021,
9/9/2015,244.04,244.22,237.01,238.35,23251.86554,5579259.418,239.9488939,
9/10/2015,238.35,241.65,234.78,238.66,20694.91915,4949167.984,239.1489403,
9/11/2015,238.57,240.94,237.5,240,13805.17685,3309006.874,239.6931898,
9/14/2015,229.66,232.92,223.99,229.71,16674.85662,3827895.676,229.560935,
9/15/2015,229.84,231.21,226.5,230.03,17298.61217,3976679.566,229.8843125,
9/16/2015,229.99,230.5,223,228.34,18169.46229,4135855.706,227.626753,
9/17/2015,228.34,235,227,232.17,14645.73629,3380034.362,230.7862367,
9/18/2015,232.2,234.4,230.83,233.12,19458.90495,4535082.434,233.0594885,
9/21/2015,230.1,230.15,225,226.15,14081.3071,3196957.235,227.0355452,
9/22/2015,226.15,231.96,223.12,230.42,19332.87962,4412739.068,228.2504808,
9/23/2015,230.08,231.5,228,229.42,13586.08737,3126033.694,230.0907988,
9/24/2015,229.42,235.52,228.89,233.86,24202.73636,5608546.024,231.7318976,
9/25/2015,233.88,237.25,232.56,235.22,22555.4454,5304812.208,235.1898672,
9/28/2015,232.4,239.68,231.69,239.14,17566.82644,4169714.961,237.3630193,
9/29/2015,239.14,240.56,235.09,236.94,19877.45488,4723484.695,237.6302562,
9/30/2015,236.78,238.27,234.67,236.2,20934.84649,4947383.296,236.3228838,
10/1/2015,235.87,239.44,235.01,237.15,20341.00819,4823180.197,237.1160835,
10/2/2015,238,239.06,235,237.77,16908.03467,4015993.339,237.5198192,
10/5/2015,238.6,240.85,236.1,240.84,20316.50365,4840156.015,238.2376465,
10/6/2015,240.85,248.19,239.52,246.57,26684.24753,6485292.241,243.0382282,
10/7/2015,246.79,247.65,242.3,243.2,23768.19691,5823652.608,245.0186958,
10/8/2015,243.47,244.76,242.06,242.9,13983.75206,3407661.332,243.6871962,
10/9/2015,243.29,244.95,242.16,244.48,14099.91554,3433311.672,243.4987403,
10/12/2015,248.05,248.47,245.01,245.81,10671.70376,2633713.479,246.7940956,
10/13/2015,245.81,250.89,242.82,249.73,25901.60285,6380494.838,246.3359073,
10/14/2015,249.97,255.93,248.06,252.47,26942.871,6753537.327,250.6613838,
10/15/2015,252.47,256.5,250.3,254.49,22037.62801,5614843.82,254.7843995,
10/16/2015,254.49,267,253.69,263.09,34816.74109,9087466.923,261.0085447,
10/19/2015,260.99,266.01,259.82,263.66,16704.69881,4381700.26,262.3034578,
10/20/2015,264.28,272.95,262.67,270.64,28967.44125,7721192.763,266.547283,
10/21/2015,270.3,272.69,264,267.89,20396.77801,5479672.381,268.6538226,
10/22/2015,267.9,280.04,267.39,275.21,30166.42544,8260174.534,273.8201299,
10/23/2015,275.21,280.19,273.46,278.6,21572.26847,5984624.448,277.4221198,
10/26/2015,283.96,286.99,279.25,286.9,21266.473,6035103.099,283.7848618,
10/27/2015,286.9,300,286.15,295.54,34002.14865,9964151.027,293.0447464,
10/28/2015,295.8,308.48,294.4,305.67,31263.17101,9436170.141,301.8302315,
10/29/2015,305.67,319.6,301.7,314.82,32258.30743,10020832.76,310.6434765,
10/30/2015,314.95,334.05,313.5,328.65,39364.02821,12770329.06,324.4162155,
11/2/2015,325.78,369.02,320,361.26,45146.50239,15705858.69,347.8864996,
11/3/2015,361.73,420.77,360.4,404.06,77212.78172,30053087.83,389.2242601,
11/4/2015,404.55,502,368.11,408,105959.2591,47199586.92,445.4503297,
11/5/2015,407.99,448.79,364.37,385.5,60174.71349,24185444.13,401.9203869,
11/6/2015,387.77,396.67,353.26,374.47,46952.53785,17530874.22,373.3743695,
11/9/2015,372.86,386.79,360.54,377.9,25934.9728,9765480.265,376.5371315,
11/10/2015,378.02,381.44,323.63,336.8,48890.59709,17451749,356.9551209,
11/11/2015,335.02,341.41,294,309.91,51510.30806,16138605.49,313.3082696,
11/12/2015,309.95,344.78,308.42,337.17,37744.44699,12327089.43,326.5934571,
11/13/2015,337,342,325,336.99,24663.47296,8239048.11,334.0587161,
11/16/2015,319.29,332.25,315,330.83,22243.82252,7220301.633,324.5980598,
11/17/2015,330.82,350.44,329,336.08,27718.67585,9324687.157,336.4044952,
11/18/2015,336,337.89,330.28,335.65,27252.09999,9115915.94,334.5032472,
11/19/2015,335.68,336.48,324.92,326.02,26919.51671,8937135.622,331.9946535,
11/20/2015,326.51,327.73,310,322.04,21303.64116,6794004.847,318.9128466,
11/23/2015,324.2,326.09,320.39,323.48,5101.557289,1649850.435,323.4013345,
11/24/2015,323.48,323.5,317,319.7,8649.018933,2774792.551,320.8216531,
11/25/2015,319.7,330.84,316,328.9,12253.75998,3964830.34,323.560307,
11/26/2015,328.9,369.7,328.53,353.21,35986.16249,12574100.16,349.4148665,
11/27/2015,353.9,364.8,347.84,357.14,13276.83007,4753695.23,358.0444432,
11/30/2015,371.2,383,367.11,376.71,18097.95321,6809125.599,376.2373303,
12/1/2015,376.7,379,354.56,363.06,15410.28235,5617537.152,364.5317473,
12/2/2015,362.7,362.84,348.64,358.89,12343.40777,4390062.73,355.6605123,
12/3/2015,359.11,370.53,356.21,361.42,12190.88394,4423950.844,362.8900798,
12/4/2015,361.48,364.3,355.92,363.62,9989.280217,3596927.198,360.0787164,
12/7/2015,388.54,399.91,381.01,395.57,14949.58607,5868357.225,392.5431243,
12/8/2015,395.57,418.87,388.33,417.89,11455.14109,4567280.013,398.7100618,
12/9/2015,416.67,424.95,400,416.98,21039.90851,8726381.894,414.7537947,
12/10/2015,416.69,419.79,408.91,415.57,8463.884739,3514699.253,415.2584022,
12/11/2015,415.57,454.48,415.13,453.04,29020.19839,12715568.6,438.1627041,
12/14/2015,433.13,448.12,428.42,443.36,13386.74416,5908604.603,441.3772709,
12/15/2015,443.3,464.99,442.94,464.53,18096.38828,8237602.554,455.2069963,
12/16/2015,464.53,465,436.89,455.87,23377.12257,10627485.43,454.6105021,
12/17/2015,455.61,458.84,448.75,456.17,6598.640949,3000514.421,454.717031,
12/18/2015,455.37,466.64,453.5,462.46,12914.7368,5937708.344,459.7622417,
12/21/2015,442.47,450,425.52,438.07,18930.86319,8257540.791,436.1946262,
12/22/2015,438.14,443.58,433.06,435.48,8146.017388,3563201.255,437.4163576,
12/23/2015,435.65,445.52,434.43,442.56,7100.228287,3125137.431,440.1460495,
12/24/2015,443.01,459.54,443.01,455,10138.31555,4598655.916,453.5917129,
12/25/2015,455.78,458.33,448,455.51,2877.167351,1304947.59,453.552898,
12/28/2015,421.78,429.86,417.01,421.46,7560.562992,3204101.79,423.7914284,
12/29/2015,420.81,433.33,418.55,431.82,10419.58537,4444308.022,426.5340573,
12/30/2015,431.7,434.97,420.75,425.84,7717.510263,3315825.431,429.6496303,
12/31/2015,426.09,433.89,419.99,430.89,6634.863167,2833319.7,427.0351367,
1/1/2016,430.89,436,427.2,433.82,3788.111174,1640577.926,433.0860026,
1/4/2016,431.54,435.86,428.44,434.17,5717.595458,2474772.498,432.8344871,
1/5/2016,433.31,435.39,429.5,432.43,3881.720862,1677111.442,432.053592,
1/6/2016,432.45,432.67,426.54,429.56,5507.614226,2369036.455,430.1384153,
1/7/2016,429.99,459.16,429.25,457,16833.41916,7536413.294,447.7054379,
1/8/2016,456.87,465,444.51,452.7,10258.99459,4654977.991,453.7460228,
1/11/2016,448.2,451.13,438,448,7986.458431,3557149.606,445.3976236,
1/12/2016,448,448,434.35,434.85,6930.896549,3067862.764,442.6357749,
1/13/2016,434.78,438.35,424.5,432.64,10067.02105,4327468.864,429.8658803,
1/14/2016,432.64,434,427,429.55,4420.91216,1903623.767,430.5952477,
1/15/2016,429.55,429.8,360,360,37326.70141,14756284.24,395.3278398,
1/18/2016,379.94,388.5,373.63,385.49,7015.529936,2680282.372,382.0498803,
1/19/2016,385.47,386.92,375.59,376.76,7223.003242,2758289.784,381.8757505,
1/20/2016,376.9,422.98,372.53,416.32,25172.91742,10071637.71,400.0981508,
1/21/2016,418.9,421.25,404.59,409.59,9414.557072,3886595.677,412.8283091,
1/22/2016,409.42,410.07,374.45,382.55,14744.75776,5747610.601,389.807055,
1/25/2016,402.16,402.31,385.5,390.9,8040.830856,3169083.784,394.1239208,
1/26/2016,390.1,397.7,386.2,391.77,6589.15355,2585992.586,392.4620312,
1/27/2016,391.77,397,390.31,394.95,4262.629337,1680905.768,394.3354289,
1/28/2016,394.62,395.56,376,379.75,11414.0455,4361450.235,382.1125679,
1/29/2016,379.55,383.99,363.73,378.22,13544.14542,5084544.747,375.405357,
2/1/2016,368.49,378.2,366.53,371.81,7255.134218,2703288,372.6034446,
2/2/2016,371.79,375,369.73,373.05,5719.113324,2133603.918,373.0655081,
2/3/2016,373.05,374,365,368.38,7107.786608,2631356.066,370.2075219,
2/4/2016,368.4,391.88,367.95,387.82,13446.47968,5138708.845,382.1601613,
2/5/2016,388,389.5,382.99,385,7372.613956,2854281.751,387.1465085,
2/8/2016,375,378.99,369.99,370.91,6943.108167,2599524.225,374.4035326,
2/9/2016,370.95,377,369.12,373.2,5779.680101,2157256.828,373.2484827,
2/10/2016,373.69,383.85,372.12,379.66,10006.63329,3792903.876,379.03896,
2/11/2016,379.34,380.5,373.54,377.98,7471.96039,2820555.121,377.4852881,
2/12/2016,377.98,383.48,377.07,383.27,5996.092361,2285206.431,381.1159491,
2/15/2016,405.5,409.71,393.4,399.28,7906.697736,3178245.778,401.9687971,
2/16/2016,399.5,407.8,396,407.51,8354.830321,3372130.215,403.6144464,
2/17/2016,407.51,421.11,404,415.54,11842.77783,4915480.616,415.0614567,
2/18/2016,415.59,424.9,413.4,421.18,8588.926689,3610499.414,420.3667752,
2/19/2016,421.15,422,414,419.54,5015.538102,2101914.466,419.0805499,
2/22/2016,438.33,439.5,431.15,438.27,5840.316055,2550862.123,436.7678221,
2/23/2016,438.26,440,414,419.1,10509.60508,4460860.99,424.4556248,
2/24/2016,419.1,424.28,409.07,423.78,7258.357303,3044435.837,419.4386843,
2/25/2016,423.79,426.75,415.79,423.51,5597.967199,2361226.417,421.8006881,
2/26/2016,423.38,432,418.01,432,4635.120227,1965128.874,423.9650274,
2/29/2016,430.26,440.99,428.12,435.23,8463.348832,3688136.636,435.7774575,
3/1/2016,436.75,437.5,427.01,432.5,6941.516214,2999990.196,432.1808238,
3/2/2016,433.33,434.5,421.31,423.45,5788.383632,2484758.407,429.2663661,
3/3/2016,422.4,424.47,415.85,420.29,7483.646756,3144344.871,420.162118,
3/4/2016,420.29,423.9,406.02,408.01,7789.003709,3242408.241,416.2802281,
3/7/2016,406.15,414.96,403.03,414.01,5937.733796,2435455.248,410.1657858,
3/8/2016,413.96,414.99,408.46,411.75,5576.258204,2294301.547,411.441053,
3/9/2016,412.14,413.51,408.75,413,4876.78893,2006337.146,411.4053683,
3/10/2016,412.99,416.9,409.31,416,5255.299453,2172818.96,413.4529306,
3/11/2016,416,421.91,415.11,419.13,5950.807049,2495505.287,419.3557725,
3/14/2016,412.99,415.22,410.5,414.99,4470.787435,1848804.286,413.529901,
3/15/2016,414.83,417.43,412.15,415.85,4569.879946,1898781.055,415.4991111,
3/16/2016,415.84,416.82,413.15,416.57,4100.477064,1702108.564,415.1001304,
3/17/2016,416.52,419,415.66,418.49,3704.160673,1548743.032,418.1090317,
3/18/2016,418.47,418.49,403.34,407.91,6391.246595,2620535.277,410.0194286,
3/21/2016,410.62,411.96,406.5,411.67,3546.278911,1451351.163,409.2602978,
3/22/2016,411.15,416.99,410.35,416.64,3950.155195,1638956.397,414.9093685,
3/23/2016,416.39,419,413.44,417.62,4946.396511,2059556.012,416.3750333,
3/24/2016,417.62,418.15,412.85,415.17,2776.608832,1155165.754,416.0347475,
3/25/2016,415.17,416.92,412,415.7,2588.782723,1074765.818,415.1626201,
3/28/2016,424.62,424.77,420.32,422.87,3283.791465,1388121.946,422.7192747,
3/29/2016,422.87,424.37,407.22,415.95,5955.00099,2473866.214,415.4266671,
3/30/2016,415.43,415.93,408.59,413.74,4824.854552,1990559.495,412.5636273,
3/31/2016,413.68,416.99,411.4,414.66,3774.420828,1566080.967,414.9195435,
4/1/2016,414.66,416.99,413.42,416.31,3736.772662,1552890.068,415.5698534,
4/4/2016,418.51,419.85,416,418.75,3457.562743,1445848.175,418.1697579,
